employee_id,home_area,area_type,latitude,longitude,nearest_station,nearest_station_area,nearest_station_mode,nearest_station_lines,station_connectivity_score,home_to_work_km,home_to_station_m,station_access_category,destination_station_to_work_m,number_of_transfers,estimated_wait_time_min,origin_walk_time_min,transit_time_min,transfer_time_min,destination_walk_time_min,base_commute_time_min,delay_buffer_min,risk_adjusted_commute_time_min,base_commute_group,risk_adjusted_commute_group,delay_impact,crosses_45_min_after_delay,commute_time_score,station_access_score,transfer_score,reliability_score,adoption_score,adoption_potential
EMP0571,Hamburg-Altona,urban,53.568812,9.9106,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,15.56,2468.0,Poor,884.0,1,4.0,30.9,24.2,7,11.1,77.1,15,92.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0572,Henstedt-Ulzburg,outer_suburban,53.795281,9.91591,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,11.34,4381.0,Poor,884.0,1,9.0,54.8,16.3,7,11.1,98.1,15,113.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0573,Hamburg-Wandsbek,urban,53.567707,10.151565,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,18.52,5604.0,Poor,884.0,0,6.0,70.1,35.1,0,11.1,122.2,15,137.2,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0574,Quickborn,suburban,53.758802,9.935931,Quickborn,Quickborn,AKN,A1,0.7,7.11,3737.0,Poor,884.0,1,9.0,46.7,11.4,7,11.1,85.2,15,100.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0575,Henstedt-Ulzburg,outer_suburban,53.792732,9.960897,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,10.24,1419.0,Acceptable,884.0,1,9.0,17.7,16.3,7,11.1,61.1,15,76.1,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0576,Hamburg-Wandsbek,urban,53.578672,10.071637,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,14.83,803.0,Good,884.0,0,6.0,10.0,35.1,0,11.1,62.1,15,77.1,60+ min,60+ min,No impact,False,8,18,20,20,66,High
EMP0577,Kaltenkirchen,outer_suburban,53.842094,9.894304,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,16.7,4478.0,Poor,884.0,1,10.0,56.0,25.9,7,11.1,109.9,15,124.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0578,Hamburg-Barmbek,urban,53.565649,10.014498,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,15.26,1529.0,Poor,884.0,0,3.0,19.1,23.6,0,11.1,56.8,15,71.8,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0579,Henstedt-Ulzburg,outer_suburban,53.810326,10.00711,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,12.17,2798.0,Poor,884.0,1,9.0,35.0,16.3,7,11.1,78.4,15,93.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0580,Hamburg-Eimsbuettel,urban,53.568825,9.962119,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.85,1999.0,Poor,884.0,1,5.0,25.0,22.3,7,11.1,70.4,15,85.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0581,Hamburg-Wandsbek,urban,53.561319,10.095791,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,17.25,2242.0,Poor,884.0,0,6.0,28.0,35.1,0,11.1,80.1,15,95.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0582,Hamburg-Barmbek,urban,53.572937,10.065615,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.28,139.0,Excellent,884.0,0,6.0,1.7,35.1,0,11.1,53.8,15,68.8,46-60 min,60+ min,Minor impact,False,18,25,20,10,73,High
EMP0583,Norderstedt,near_workplace,53.720611,9.973246,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.23,1903.0,Poor,884.0,0,4.0,23.8,0.0,0,11.1,38.8,15,53.8,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0584,Hamburg-Eimsbuettel,urban,53.590561,9.935042,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,12.78,3638.0,Poor,884.0,0,5.0,45.5,29.4,0,11.1,91.0,15,106.0,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0585,Kaltenkirchen,outer_suburban,53.822004,10.009775,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,13.48,3551.0,Poor,884.0,1,10.0,44.4,25.9,7,11.1,98.3,15,113.3,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0586,Hamburg-Harburg,outer_urban,53.440133,10.001966,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,29.11,1908.0,Poor,884.0,2,5.0,23.8,38.2,14,11.1,92.1,15,107.1,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0587,Hamburg-City,urban,53.537062,9.993302,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,18.32,1662.0,Poor,884.0,0,4.0,20.8,34.2,0,11.1,70.1,15,85.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0588,Hamburg-Altona,urban,53.533803,9.971582,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,18.69,2508.0,Poor,884.0,0,4.0,31.3,34.2,0,11.1,80.6,15,95.6,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0589,Hamburg-City,urban,53.523113,10.022199,Hamburg Hbf,Hamburg-City,U-Bahn / S-Bahn / Regional,"U1, U2, U3, U4, S-Bahn, RE",1.0,20.01,3446.0,Poor,884.0,0,3.0,43.1,23.6,0,11.1,80.7,15,95.7,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0590,Norderstedt,near_workplace,53.705502,10.0549,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,4.65,4097.0,Poor,884.0,0,4.0,51.2,0.0,0,11.1,66.3,15,81.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0591,Elmshorn,outer_suburban,53.76359,9.579835,Elmshorn,Elmshorn,Regional,RE,0.7,27.5,4926.0,Poor,884.0,2,9.0,61.6,31.3,14,11.1,126.9,15,141.9,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0592,Hamburg-Wandsbek,urban,53.59223,10.058972,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,13.12,1147.0,Acceptable,884.0,1,5.0,14.3,27.4,7,11.1,64.8,15,79.8,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0593,Hamburg-Altona,urban,53.535348,9.930862,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.83,1872.0,Poor,884.0,1,4.0,23.4,24.2,7,11.1,69.7,15,84.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0594,Hamburg-Harburg,outer_urban,53.474311,9.930407,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,25.54,4498.0,Poor,884.0,2,5.0,56.2,38.2,14,11.1,124.5,15,139.5,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0595,Norderstedt,near_workplace,53.704067,10.053489,Richtweg,Norderstedt,U-Bahn,U1,0.85,4.54,3980.0,Poor,884.0,0,6.0,49.8,3.2,0,11.1,70.0,15,85.0,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0596,Hamburg-Altona,urban,53.570277,9.96516,Dammtor,Hamburg-City,S-Bahn / Regional,"S-Bahn, RE",0.9,14.67,1905.0,Poor,884.0,1,5.0,23.8,22.3,7,11.1,69.2,15,84.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0597,Pinneberg,suburban,53.65722,9.782678,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,14.19,1009.0,Acceptable,884.0,1,7.0,12.6,19.4,7,11.1,57.1,15,72.1,46-60 min,60+ min,Minor impact,False,18,10,14,10,52,Medium
EMP0598,Hamburg-Harburg,outer_urban,53.426764,9.94358,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,30.69,4520.0,Poor,884.0,2,5.0,56.5,38.2,14,11.1,124.8,15,139.8,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0599,Lueneburg,regional,53.276381,10.43618,Lueneburg,Lueneburg,Regional,RE,0.7,55.94,3484.0,Poor,884.0,2,9.0,43.5,79.4,14,11.1,157.0,15,172.0,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0600,Hamburg-Harburg,outer_urban,53.458029,10.044511,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,27.38,3550.0,Poor,884.0,2,5.0,44.4,38.2,14,11.1,112.6,15,127.6,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0601,Hamburg-Wandsbek,urban,53.615333,10.133134,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,13.71,6501.0,Poor,884.0,0,6.0,81.3,35.1,0,11.1,133.4,15,148.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0602,Quickborn,suburban,53.741263,9.885865,Quickborn,Quickborn,AKN,A1,0.7,7.85,1651.0,Poor,884.0,1,9.0,20.6,11.4,7,11.1,59.1,15,74.1,46-60 min,60+ min,Minor impact,False,18,4,14,10,46,Medium
EMP0603,Kaltenkirchen,outer_suburban,53.82166,10.014426,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,13.48,3840.0,Poor,884.0,1,10.0,48.0,25.9,7,11.1,101.9,15,116.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0604,Quickborn,suburban,53.724221,9.862287,Quickborn,Quickborn,AKN,A1,0.7,8.43,2846.0,Poor,884.0,1,9.0,35.6,11.4,7,11.1,74.0,15,89.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0605,Bad Oldesloe,regional,53.818266,10.392427,Bad Oldesloe,Bad Oldesloe,Regional,RE,0.65,29.78,1455.0,Acceptable,884.0,2,10.0,18.2,37.6,14,11.1,90.8,15,105.8,60+ min,60+ min,No impact,False,8,10,8,20,46,Medium
EMP0606,Ahrensburg,suburban,53.702357,10.239932,Ahrensburg,Ahrensburg,Regional,RE,0.75,16.81,3043.0,Poor,884.0,1,8.0,38.0,22.7,7,11.1,86.8,15,101.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0607,Henstedt-Ulzburg,outer_suburban,53.812776,9.945975,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,12.61,2892.0,Poor,884.0,1,10.0,36.1,25.9,7,11.1,90.1,15,105.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0608,Norderstedt,near_workplace,53.71643,9.986546,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,1.64,1024.0,Acceptable,884.0,0,4.0,12.8,0.0,0,11.1,27.9,15,42.9,0-30 min,31-45 min,Minor impact,False,35,10,20,10,75,High
EMP0609,Quickborn,suburban,53.755204,9.940567,Quickborn,Quickborn,AKN,A1,0.7,6.62,3609.0,Poor,884.0,1,9.0,45.1,11.4,7,11.1,83.6,15,98.6,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0610,Hamburg-Wandsbek,urban,53.607207,10.06951,Barmbek,Hamburg-Barmbek,U-Bahn / S-Bahn,"U3, S1",0.9,11.9,2808.0,Poor,884.0,1,5.0,35.1,27.4,7,11.1,85.5,15,100.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0611,Hamburg-Barmbek,urban,53.575983,10.072211,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.13,561.0,Good,884.0,0,6.0,7.0,35.1,0,11.1,59.1,15,74.1,46-60 min,60+ min,Minor impact,False,18,18,20,10,66,High
EMP0612,Pinneberg,suburban,53.643723,9.813994,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,12.96,1600.0,Poor,884.0,1,7.0,20.0,19.4,7,11.1,64.5,15,79.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0613,Bad Oldesloe,regional,53.827384,10.353404,Bad Oldesloe,Bad Oldesloe,Regional,RE,0.65,27.98,2269.0,Poor,884.0,2,10.0,28.4,37.6,14,11.1,101.0,15,116.0,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0614,Lueneburg,regional,53.243762,10.395257,Lueneburg,Lueneburg,Regional,RE,0.7,57.72,1333.0,Acceptable,884.0,2,9.0,16.7,79.4,14,11.1,130.2,15,145.2,60+ min,60+ min,No impact,False,8,10,8,20,46,Medium
EMP0615,Hamburg-Altona,urban,53.578277,9.946823,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,13.95,3024.0,Poor,884.0,1,4.0,37.8,24.2,7,11.1,84.1,15,99.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0616,Quickborn,suburban,53.71352,9.943801,Quickborn,Quickborn,AKN,A1,0.7,2.99,3261.0,Poor,884.0,1,9.0,40.8,11.4,7,11.1,79.2,15,94.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0617,Quickborn,suburban,53.758169,9.935066,Quickborn,Quickborn,AKN,A1,0.7,7.07,3647.0,Poor,884.0,1,9.0,45.6,11.4,7,11.1,84.0,15,99.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0618,Hamburg-Eimsbuettel,urban,53.574125,9.906793,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,15.08,3086.0,Poor,884.0,1,4.0,38.6,24.2,7,11.1,84.8,15,99.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0619,Norderstedt,near_workplace,53.720342,10.021049,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.17,2311.0,Poor,884.0,0,4.0,28.9,0.0,0,11.1,43.9,15,58.9,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
EMP0620,Norderstedt,near_workplace,53.689121,10.027843,Ochsenzoll,Hamburg-Langenhorn,U-Bahn,U1,0.8,3.17,2223.0,Poor,884.0,0,7.0,27.8,7.7,0,11.1,53.5,15,68.5,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0621,Quickborn,suburban,53.726425,9.916353,Quickborn,Quickborn,AKN,A1,0.7,5.27,959.0,Good,884.0,1,9.0,12.0,11.4,7,11.1,50.4,15,65.4,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0622,Hamburg-Wandsbek,urban,53.56786,10.111391,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,17.07,2967.0,Poor,884.0,0,6.0,37.1,35.1,0,11.1,89.2,15,104.2,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0623,Lueneburg,regional,53.231928,10.435949,Lueneburg,Lueneburg,Regional,RE,0.7,60.18,2308.0,Poor,884.0,2,9.0,28.9,79.4,14,11.1,142.3,15,157.3,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0624,Hamburg-Wandsbek,urban,53.580636,10.143212,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,17.05,5122.0,Poor,884.0,0,6.0,64.0,35.1,0,11.1,116.1,15,131.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0625,Bad Oldesloe,regional,53.79282,10.40008,Bad Oldesloe,Bad Oldesloe,Regional,RE,0.65,29.14,2649.0,Poor,884.0,2,10.0,33.1,37.6,14,11.1,105.7,15,120.7,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0626,Hamburg-Eimsbuettel,urban,53.547324,9.946636,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,17.35,928.0,Good,884.0,1,4.0,11.6,24.2,7,11.1,57.9,15,72.9,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0627,Ahrensburg,suburban,53.6525,10.276181,Ahrensburg,Ahrensburg,Regional,RE,0.75,19.97,3501.0,Poor,884.0,1,8.0,43.8,22.7,7,11.1,92.5,15,107.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0628,Norderstedt,near_workplace,53.732451,9.98573,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.42,2758.0,Poor,884.0,0,4.0,34.5,0.0,0,11.1,49.5,15,64.5,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0629,Hamburg-Barmbek,urban,53.612699,10.018591,Ohlsdorf,Hamburg-Ohlsdorf,U-Bahn / S-Bahn,"U1, S1",0.95,10.15,1234.0,Acceptable,884.0,0,4.0,15.4,19.7,0,11.1,50.2,15,65.2,46-60 min,60+ min,Minor impact,False,18,10,20,10,58,Medium
EMP0630,Ahrensburg,suburban,53.699769,10.256167,Ahrensburg,Ahrensburg,Regional,RE,0.75,17.88,2977.0,Poor,884.0,1,8.0,37.2,22.7,7,11.1,85.9,15,100.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0631,Elmshorn,outer_suburban,53.739724,9.581277,Elmshorn,Elmshorn,Regional,RE,0.7,26.87,4976.0,Poor,884.0,2,9.0,62.2,31.3,14,11.1,127.5,15,142.5,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0632,Ahrensburg,suburban,53.663071,10.24539,Ahrensburg,Ahrensburg,Regional,RE,0.75,17.7,1392.0,Acceptable,884.0,1,8.0,17.4,22.7,7,11.1,66.1,15,81.1,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0633,Norderstedt,near_workplace,53.695141,9.986773,Richtweg,Norderstedt,U-Bahn,U1,0.85,0.74,542.0,Good,884.0,0,6.0,6.8,3.2,0,11.1,27.0,15,42.0,0-30 min,31-45 min,Minor impact,False,35,18,20,10,83,Very High
EMP0634,Hamburg-Eimsbuettel,urban,53.574615,9.918665,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,14.78,2736.0,Poor,884.0,1,4.0,34.2,24.2,7,11.1,80.5,15,95.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0635,Norderstedt,near_workplace,53.701417,9.939024,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,3.0,3615.0,Poor,884.0,0,4.0,45.2,0.0,0,11.1,60.2,15,75.2,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0636,Norderstedt,near_workplace,53.687559,9.960485,Garstedt,Norderstedt,U-Bahn,U1,0.85,2.23,2264.0,Poor,884.0,0,6.0,28.3,6.1,0,11.1,51.5,15,66.5,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0637,Pinneberg,suburban,53.660068,9.736233,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,17.0,4061.0,Poor,884.0,1,7.0,50.8,19.4,7,11.1,95.2,15,110.2,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0638,Quickborn,suburban,53.733678,9.893478,Quickborn,Quickborn,AKN,A1,0.7,6.97,753.0,Good,884.0,1,9.0,9.4,11.4,7,11.1,47.9,15,62.9,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0639,Quickborn,suburban,53.713275,9.892205,Quickborn,Quickborn,AKN,A1,0.7,6.22,2118.0,Poor,884.0,1,9.0,26.5,11.4,7,11.1,64.9,15,79.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0640,Henstedt-Ulzburg,outer_suburban,53.814181,9.936775,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,12.9,3030.0,Poor,884.0,1,10.0,37.9,25.9,7,11.1,91.8,15,106.8,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0641,Quickborn,suburban,53.715294,9.914695,Quickborn,Quickborn,AKN,A1,0.7,4.84,1883.0,Poor,884.0,1,9.0,23.5,11.4,7,11.1,62.0,15,77.0,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0642,Ahrensburg,suburban,53.656953,10.288664,Ahrensburg,Ahrensburg,Regional,RE,0.75,20.63,3838.0,Poor,884.0,1,8.0,48.0,22.7,7,11.1,96.7,15,111.7,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0643,Norderstedt,near_workplace,53.710118,10.012864,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.08,1341.0,Acceptable,884.0,0,4.0,16.8,0.0,0,11.1,31.8,15,46.8,31-45 min,46-60 min,Minor impact,True,28,10,20,10,68,High
EMP0644,Hamburg-City,urban,53.575122,9.959397,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,14.17,2476.0,Poor,884.0,0,5.0,31.0,29.4,0,11.1,76.4,15,91.4,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0645,Hamburg-Harburg,outer_urban,53.467556,10.021886,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,26.15,2415.0,Poor,884.0,2,5.0,30.2,38.2,14,11.1,98.5,15,113.5,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0646,Henstedt-Ulzburg,outer_suburban,53.828325,9.972797,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,14.1,1197.0,Acceptable,884.0,1,10.0,15.0,25.9,7,11.1,68.9,15,83.9,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0647,Norderstedt,near_workplace,53.691642,9.973391,Richtweg,Norderstedt,U-Bahn,U1,0.85,1.34,1471.0,Acceptable,884.0,0,6.0,18.4,3.2,0,11.1,38.6,15,53.6,31-45 min,46-60 min,Minor impact,True,28,10,20,10,68,High
EMP0648,Hamburg-Wandsbek,urban,53.58058,10.097672,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,15.39,2239.0,Poor,884.0,0,6.0,28.0,35.1,0,11.1,80.1,15,95.1,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0649,Pinneberg,suburban,53.657865,9.784915,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,14.03,905.0,Good,884.0,1,7.0,11.3,19.4,7,11.1,55.8,15,70.8,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0650,Norderstedt,near_workplace,53.737764,9.996587,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,4.09,3319.0,Poor,884.0,0,4.0,41.5,0.0,0,11.1,56.5,15,71.5,46-60 min,60+ min,Minor impact,False,18,4,20,10,52,Medium
EMP0651,Hamburg-Eimsbuettel,urban,53.600422,9.941917,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,11.61,3461.0,Poor,884.0,0,5.0,43.3,29.4,0,11.1,88.8,15,103.8,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0652,Kaltenkirchen,outer_suburban,53.806093,9.971433,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,11.64,1919.0,Poor,884.0,1,9.0,24.0,16.3,7,11.1,67.4,15,82.4,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0653,Pinneberg,suburban,53.637736,9.814225,Pinneberg,Pinneberg,S-Bahn / Regional,"S3, RE",0.8,13.29,2135.0,Poor,884.0,1,7.0,26.7,19.4,7,11.1,71.1,15,86.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0654,Hamburg-City,urban,53.527658,9.988283,Jungfernstieg,Hamburg-City,U-Bahn / S-Bahn,"U1, U2, U4, S1, S3",0.95,19.35,2733.0,Poor,884.0,0,4.0,34.2,34.2,0,11.1,83.5,15,98.5,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0655,Henstedt-Ulzburg,outer_suburban,53.756177,9.9422,Quickborn,Quickborn,AKN,A1,0.7,6.67,3761.0,Poor,884.0,1,9.0,47.0,11.4,7,11.1,85.5,15,100.5,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0656,Hamburg-Eimsbuettel,urban,53.583244,9.956033,Kellinghusenstrasse,Hamburg-Eppendorf,U-Bahn,"U1, U3",0.9,13.31,2304.0,Poor,884.0,0,5.0,28.8,29.4,0,11.1,74.3,15,89.3,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0657,Henstedt-Ulzburg,outer_suburban,53.776662,10.005485,Henstedt-Ulzburg,Henstedt-Ulzburg,AKN,"A1, A2",0.7,8.45,2140.0,Poor,884.0,1,9.0,26.8,16.3,7,11.1,70.1,15,85.1,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0658,Hamburg-Altona,urban,53.538436,9.961053,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,18.22,2289.0,Poor,884.0,1,4.0,28.6,24.2,7,11.1,74.9,15,89.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0659,Hamburg-Harburg,outer_urban,53.477978,10.041837,Harburg,Hamburg-Harburg,S-Bahn / Regional,"S3, S5, RE",0.9,25.16,4159.0,Poor,884.0,2,5.0,52.0,38.2,14,11.1,120.3,15,135.3,60+ min,60+ min,No impact,False,8,4,8,20,40,Low
EMP0660,Hamburg-Eimsbuettel,urban,53.544177,9.957687,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,17.61,1733.0,Poor,884.0,1,4.0,21.7,24.2,7,11.1,67.9,15,82.9,60+ min,60+ min,No impact,False,8,4,14,20,46,Medium
EMP0661,Hamburg-Altona,urban,53.559131,9.938192,Altona,Hamburg-Altona,S-Bahn / Regional,"S1, S2, S3, RE",0.95,16.15,820.0,Good,884.0,1,4.0,10.3,24.2,7,11.1,56.5,15,71.5,46-60 min,60+ min,Minor impact,False,18,18,14,10,60,Medium
EMP0662,Kaltenkirchen,outer_suburban,53.826523,9.97435,Kaltenkirchen,Kaltenkirchen,AKN,A1,0.65,13.9,1419.0,Acceptable,884.0,1,10.0,17.7,25.9,7,11.1,71.7,15,86.7,60+ min,60+ min,No impact,False,8,10,14,20,52,Medium
EMP0663,Hamburg-City,urban,53.548241,10.053738,Wandsbek Markt,Hamburg-Wandsbek,U-Bahn / Bus,"U1, Bus",0.85,17.66,2783.0,Poor,884.0,0,6.0,34.8,35.1,0,11.1,86.9,15,101.9,60+ min,60+ min,No impact,False,8,4,20,20,52,Medium
EMP0664,Norderstedt,near_workplace,53.71109,10.021202,Norderstedt Mitte,Norderstedt,U-Bahn / AKN,"U1, A2",0.95,2.63,1901.0,Poor,884.0,0,4.0,23.8,0.0,0,11.1,38.8,15,53.8,31-45 min,46-60 min,Minor impact,True,28,4,20,10,62,Medium
